"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","Intestinal Immune Network For Iga Production",47,-0.301546656583885,-1.89214132457963,0.00191160890503165,0.00728800895043316,0.00364714856881038,2387,"tags=34%, list=13%, signal=30%","HLA-DRB3/HLA-DMA/HLA-DMB/HLA-DRA/HLA-DQB1/TNFRSF17/HLA-DPB1/TNFRSF13B/HLA-DPA1/HLA-DQA1/ITGA4/HLA-DOA/HLA-DOB/ICOS/ITGB7/CD40LG"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","B Cell Receptor Signaling Pathway",70,0.327185880898826,1.76836720688074,0.00201342878336128,0.00751954015010438,0.00376301405268381,1687,"tags=26%, list=9%, signal=23%","LILRB3/GSK3B/PPP3R1/MAPK1/LYN/SYK/VAV3/PLCG2/GRB2/NFAT5/IKBKG/PIK3CB/RAC1/PIK3CD/SOS2/FOS/PIK3R3/MAPK3"
"KEGG_STARCH_AND_SUCROSE_METABOLISM","Starch And Sucrose Metabolism",49,0.361995092986787,1.78795510328931,0.00236443707422613,0.00865383969166764,0.00433065316752997,7766,"tags=63%, list=42%, signal=37%","MGAM/GAA/GBE1/PYGL/HK3/PGM1/AMY2A/UXS1/UGT2B11/UGT2B10/UGT1A4/TREH/UGT1A1/UGT2B17/UGT1A8/G6PC2/PGM2/GANC/HK2/UGT2B28/UGT2A3/UGT1A9/UGT2A1/UGT1A3/UGT2B4/UGT1A6/ENPP3/PYGM/GYS2/UGT1A7/UGT1A5"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","Toll Like Receptor Signaling Pathway",96,0.297207636242481,1.70560605969853,0.00304875572634105,0.0109396529004003,0.00547454588630901,7792,"tags=52%, list=42%, signal=30%","TLR4/MAPK1/MAPK14/TLR2/IFNAR1/CD14/TLR8/MYD88/IKBKG/PIK3CB/TLR5/RAC1/PIK3CD/MAP2K7/FOS/TLR6/TIRAP/TOLLIP/PIK3R3/MAPK3/MAP2K4/IFNA13/CXCL9/TLR9/IFNA2/TRAF6/PIK3CG/IFNA5/LBP/PIK3R5/LY96/CHUK/IFNA21/AKT2/MAP2K3/IFNA7/FADD/TICAM1/IL1B/IFNA17/TICAM2/CD80/CD86/CXCL11/MAPK10/IFNAR2/IFNA16/MAPK11/IFNA1/IFNA4"
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS","Ubiquitin Mediated Proteolysis",121,-0.206019907527766,-1.73537184608239,0.00327694457499137,0.0113718030958356,0.00569080741638018,2219,"tags=25%, list=12%, signal=22%","TRIM37/SYVN1/HERC1/UBE2D4/STUB1/UBE2G1/UBE2E1/FBXW8/CUL2/UBE3A/CBLB/HERC2/CDC16/UBE2Q2/DET1/CUL1/UBE3C/TRIM32/SKP2/CDC23/KLHL9/CUL5/PRPF19/ANAPC1/ANAPC5/UBE2N/SAE1/ANAPC10/FBXO4/UBE2G2"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS","Steroid Hormone Biosynthesis",52,0.362851601741741,1.83063489906545,0.00329347302775565,0.0113718030958356,0.00569080741638018,7766,"tags=75%, list=42%, signal=44%","SRD5A2/CYP3A7/CYP11A1/CYP1A1/UGT2B11/AKR1C1/CYP11B2/HSD17B1/CYP3A5/UGT2B10/STS/HSD3B2/HSD17B3/HSD11B2/UGT1A4/CYP11B1/CYP21A2/CYP17A1/UGT1A1/UGT2B17/UGT1A8/AKR1C4/HSD3B1/UGT2B28/CYP3A43/UGT2A3/CYP7A1/UGT1A9/SULT2B1/UGT2A1/UGT1A3/CYP1B1/UGT2B4/UGT1A6/HSD17B12/CYP19A1/HSD11B1/UGT1A7/UGT1A5"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","Non Small Cell Lung Cancer",51,0.354042622278012,1.77121692884499,0.00340074402636557,0.0115247436449055,0.00576734367044454,3935,"tags=41%, list=21%, signal=33%","RXRA/MAPK1/PLCG2/E2F3/BRAF/GRB2/PIK3CB/PDPK1/PIK3CD/SOS2/EGF/TGFA/PIK3R3/STK4/MAPK3/RAF1/CASP9/E2F1/PIK3CG/RARB/PIK3R5"
"KEGG_CALCIUM_SIGNALING_PATHWAY","Calcium Signaling Pathway",169,0.251308625955592,1.57945421223455,0.00376992399426965,0.0125435652900245,0.00627719401916669,9356,"tags=66%, list=50%, signal=33%","P2RX1/PTAFR/PPP3R1/ITPR2/ADRA1D/ADCY4/EDNRB/PLCG2/BST1/CAMK2G/HTR6/CACNA1E/SPHK1/HRH2/ADCY2/DRD1/SLC8A3/SLC8A1/OXTR/MYLK/GRIN2C/PTGFR/CALM2/P2RX2/CALML6/CYSLTR2/BDKRB2/PRKACB/GNAQ/PRKACA/PLCD3/CACNA1C/NTSR1/BDKRB1/CALML3/ADRB3/SLC25A31/ATP2B3/HRH1/TNNC2/CACNA1S/CAMK2A/AVPR1B/CACNA1G/P2RX3/NOS1/PDE1B/CALML5/EDNRA/TBXA2R/SLC8A2/GRM5/CACNA1F/PLN/PPP3R2/CACNA1B/PRKACG/PTGER3/CACNA1D/ADRA1A/CAMK2B/LHCGR/ERBB3/PLCB4/ITPKA/TRHR/PHKA1/GNA14/EGFR/TACR1/PHKB/LTB4R2/RYR2/GRM1/PLCB1/GNAL/GRPR/ADRB1/AVPR1A/ADRA1B/CHRM2/ATP2A2/CACNA1H/MYLK2/CHRNA7/PLCE1/ATP2A1/ADCY1/CCKBR/AGTR1/PPID/RYR3/ADCY8/PDE1C/CHRM1/GRIN2A/PTGER1/HTR2B/TACR3/HTR2C/PLCD4/PTK2B/HTR5A/ATP2B2/HTR4/RYR1/CHRM5/CACNA1I/PHKA2/NOS3/TNNC1/PRKCG"
"KEGG_PYRUVATE_METABOLISM","Pyruvate Metabolism",39,-0.299568430519468,-1.81248027841823,0.00411862621341067,0.0134590820902527,0.00673534737907384,2016,"tags=31%, list=11%, signal=27%","ACACB/PDHB/PCK2/DLAT/ACYP2/ACSS1/PDHA1/GLO1/LDHB/AKR1B1/MDH1/ACAT1"
"KEGG_NOTCH_SIGNALING_PATHWAY","Notch Signaling Pathway",41,0.366531778897069,1.71668264650854,0.00484254131068552,0.0155471063132535,0.00778026027755569,2528,"tags=32%, list=14%, signal=27%","NUMB/MAML3/NOTCH2/DTX2/JAG1/PTCRA/CREBBP/NOTCH1/NUMBL/CTBP2/RBPJ/PSEN1/DTX3L"
